Fiscal Quarter,Week Start,Month,Team,Sales Manager,Rep ID,Rep Name,Vendor,Product Codes,Units,Revenue
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 3,123572,BF,V 6,4L41M52489 ,1,$150 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 3,123466,BI,V 2,SAASPCMS01 ,1,$238 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 3,123639,DW,V 4,7S0XCTO5WW ,1,$96 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 3,123639,DW,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123493,B,V 2,SAASPCMS01 ,206,"$3,581 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 2,SAASPCMS01 ,66,"$1,513 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123598,AR,V 3,4L41R48670 ,1,$131 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123532,AR,V 2,SAASPCMS01 ,13,$34 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123582,AR,V 7,4L41F30091 ,1,$122 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123596,AR,V 4,5WS1C40285 ,1,$59 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123596,AR,V 2,SAASPCMS01 ,1,$15 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 4,123484,AT,V 2,SAASPCMS01 ,59,"$1,010 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 3,4L41R48670 ,2,$220 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 4,5WS1C40285 ,2,$107 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 4,7S0XCTO5WW ,1,$117 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 2,5MS1Q52207 ,2,$417 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 2,7S1SCTO5WW ,1,"$1,126 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 2,7S1SCTOAWW ,1,$194 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 3,4L41R48670 ,6,$786 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 4,5641PX3 ,1,$69 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 4,7S0XCTO5WW ,3,$309 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 2,5MS1Q52207 ,4,$976 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 2,7S1SCTO5WW ,1,"$1,001 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 4,7S0XCTO5WW ,1,$97 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,5MS1Q52207 ,1,$75 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,7S05CTOLWW ,1,"$1,022 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,7S05CTONWW ,1,$802 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,7S1SCTO5WW ,2,"$1,898 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,7S1SCTOAWW ,3,$802 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,SAASPCMS01 ,3,$27 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 4,5WS1C40285 ,1,$52 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 2,5MS1Q52207 ,2,$493 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 2,SAASPCMS01 ,356,"$15,327 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 7,4L41F30091 ,6,$751 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 2,7S1SCTO5WW ,1,$417 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123487,AR,V 4,7S0XCTO5WW ,2,$235 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,5641PX3 ,1,$72 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,5WS1C40284 ,1,$28 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,7S0XCTO5WW ,3,$315 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,5MS1Q52207 ,1,$0 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,7S1SCTO5WW ,3,"$3,112 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,7S1SCTOAWW ,2,$888 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,SAASPCMS01 ,900,"$11,259 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 3,4L41R48670 ,8,"$1,046 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,5641PX3 ,2,$78 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,5WS1C40285 ,4,$237 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,7S0XCTO5WW ,4,$359 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S1SCTO5WW ,13,"$20,264 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S1SCTO8WW ,2,"$1,194 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S1SCTOAWW ,4,"$4,208 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 8,4L41T85485 ,23,"$7,402 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 4,7S0XCTO5WW ,3,$327 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,5MS1Q52207 ,2,$496 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,7S1SCTO5WW ,1,$391 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,SAASPCMS01 ,3315,"$3,756 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123631,A,V 2,5MS1Q52207 ,4,$945 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123477,A,V 4,5WS1C40285 ,2,$117 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 4,5WS1C40285 ,5,$275 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123492,B,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123540,AR,V 7,4L41F30091 ,4,$498 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123540,AR,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123540,AR,V 2,SAASPCMS01 ,0,$140 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123494,AR,V 3,4L41R48670 ,5,$653 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123494,AR,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123494,AR,V 6,4L41M52489 ,1,$147 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123480,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123480,AR,V 2,SAASPCMS01 ,62,$539 
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123645,AR,V 2,SAASPCMS01 ,1829,"$4,164 "
FY26'Q2,9/15/2025 0:00,25-Sep,SMB,SM 6,123579,AR,V 8,4L41N60418 ,26,"$3,115 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123650,A,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123650,A,V 2,5MS1Q52207 ,1,$238 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123571,A,V 4,5WS1C40285 ,18,"$1,049 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123555,B,V 7,4L41F30091 ,1,$126 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123555,B,V 2,5MS1Q52207 ,1,$250 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123555,B,V 2,SAASPCMS01 ,157,"$1,457 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123546,AR,V 3,4L41R48670 ,1,$119 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123546,AR,V 2,SAASPCMS01 ,224,"$1,289 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123562,AR,V 2,SAASPCMS01 ,1012,"$7,364 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 1,123508,AT,V 4,5WS1C40285 ,2,$118 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123638,AR,V 4,5WS1C40282 ,2,$98 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123638,AR,V 4,5WS1G38112 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123638,AR,V 13,4L41T87583 ,1,$97 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123638,AR,V 2,5MS1Q52208 ,1,$144 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123521,AR,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123521,AR,V 2,SAASPCMS01 ,115,"$1,880 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123533,AR,V 4,5WS1C40285 ,1,$59 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123533,AR,V 4,5WS1G38111 ,1,$88 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123533,AR,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123490,AR,V 4,5WS1C40285 ,1,$54 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123564,AS,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123564,AS,V 5,4L41R70959 ,1,$102 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123564,AS,V 2,5MS1Q52207 ,1,$243 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 7,4L41F30091 ,1,$121 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 4,5WS1C40285 ,2,$113 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 2,5MS1H14180 ,1,$76 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 2,5MS1Q52208 ,1,$127 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 2,SAASPCMS01 ,4,$33 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123592,BD,V 6,4L41M52489 ,1,$143 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123467,BD,V 7,4L41F30091 ,1,$122 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123467,BD,V 4,5WS1C40283 ,1,$65 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123467,BD,V 2,5MS1Q52207 ,2,$480 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123467,BD,V 2,5MS1Q52208 ,1,$146 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123563,BD,V 2,5MS1Q52207 ,1,$238 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123563,BD,V 2,5MS1Q52208 ,1,$138 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 3,4L41R48670 ,1,$130 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 5,4L41R70959 ,1,$103 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 11,4L41J60954 ,1,$79 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 4,5WS1C40282 ,1,$49 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 4,5WS1C40283 ,3,$205 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 2,5MS1Q52207 ,1,$246 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123628,BE,V 2,5MS1Q52208 ,1,$136 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 3,4L41R48670 ,2,$257 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 4,5WS1C40284 ,1,$29 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 4,7S0XCTO8WW ,1,$87 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 13,4L41T87584 ,1,$39 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 2,5MS1Q52207 ,1,$232 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 2,7S1SCTO5WW ,1,$957 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123640,BG,V 8,4L41T85490 ,1,$55 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 4,7S0XCTO5WW ,1,$105 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 4,7S0XCTO8WW ,4,$380 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 2,5MS1Q52207 ,1,$246 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 2,7S1SCTO5WW ,5,"$5,045 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 2,7S1SCTOAWW ,5,"$5,031 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 2,SAASPCMS01 ,1,$234 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 2,123530,DW,V 8,4L41T85485 ,1,$319 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123656,A,V 2,5MS1Q52207 ,11,"$2,744 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123656,A,V 2,5MS1Q52208 ,4,$592 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123569,AR,V 3,4L41R48670 ,2,$254 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123569,AR,V 4,5WS1C40285 ,1,$58 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123554,AR,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123554,AR,V 8,4L41T85485 ,1,$313 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123523,AT,V 7,4L41F30091 ,3,$372 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123523,AT,V 2,5MS1Q52207 ,2,$491 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123523,AT,V 2,5MS1Q52208 ,1,$144 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123649,AT,V 3,4L41R48670 ,2,$264 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123649,AT,V 4,5WS1C40285 ,5,$298 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123457,AU,V 4,5WS1C40285 ,1,$51 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123587,BD,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123587,BD,V 2,5MS1Q52207 ,1,$250 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123570,BD,V 3,4L41R48670 ,6,$779 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123570,BD,V 4,5WS1C40283 ,1,$68 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123570,BD,V 2,5MS1Q52207 ,1,$233 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123466,BI,V 4,5WS0X58672 ,1,$53 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 3,4L41R48670 ,2,$258 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 4,5WS1C40283 ,1,$69 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 2,5MS1Q52208 ,2,$294 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 2,SAASPCMS01 ,-1,($1)
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 3,123617,DW,V 6,4L41M52484 ,1,$83 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123493,B,V 2,SAASPCMS01 ,1024,"$43,109 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 4,5641PX3 ,2,$64 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 4,7S0XCTO5WW ,2,$104 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123637,AR,V 2,SAASPCMS01 ,9,$114 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123598,AR,V 3,4L41R48670 ,2,$264 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123532,AR,V 2,5MS1Q52207 ,1,$240 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123582,AR,V 7,4L41L13366 ,1,$0 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123456,AR,V 6,4L41P74644 ,15,"$1,570 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123456,AR,V 6,4L41P74645 ,1,$64 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 4,123596,AR,V 2,5MS1H14180 ,1,$71 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 3,4L41R48670 ,1,$128 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 4,7S0XCTO5WW ,3,$292 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 2,5MS1Q52207 ,1,$243 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123568,#N/A,V 8,4L41T85485 ,1,$316 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 3,4L41R48670 ,5,$653 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 4,5641PX3 ,1,$73 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 4,7S0XCTO5WW ,7,$747 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 2,5MS1Q52207 ,3,$734 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 2,5MS1Q52208 ,1,$0 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123495,A,V 2,7S1SCTO5WW ,2,"$1,420 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 7,4L41F30091 ,5,$604 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 4,7S0XCTO5WW ,3,$350 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,5MS1Q52207 ,1,$244 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123584,A,V 2,7S1SCTO5WW ,1,"$1,090 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 3,4L41R48670 ,1,$132 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 4,7S0XCTO5WW ,1,$145 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 2,5MS1Q52207 ,1,$250 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 2,7S1SCTO5WW ,1,"$1,388 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 2,7S1SCTOAWW ,1,$294 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123557,B,V 8,4L41T85486 ,1,$240 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 7,4L41F30091 ,1,$124 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 4,7S0XCTO5WW ,1,$99 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 2,7S1SCTO5WW ,2,"$2,128 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123461,AE,V 2,7S1SCTOAWW ,1,"$2,204 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123487,AR,V 4,7S0XCTO5WW ,1,$104 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123487,AR,V 2,7S1SCTO5WW ,1,$981 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123487,AR,V 2,7S1SCTOAWW ,2,$383 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,5641PX3 ,2,$146 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,5WS1C40285 ,3,$177 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 4,7S0XCTO5WW ,2,$192 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,7S1SCTO5WW ,2,"$1,924 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,7S1SCTO8WW ,2,"$1,935 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123524,AR,V 2,7S1SCTOAWW ,2,$677 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123566,AR,V 4,7S0XCTO5WW ,1,$96 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123566,AR,V 2,5MS1Q52207 ,5,"$1,223 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123566,AR,V 2,7S1SCTO5WW ,2,"$1,847 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123566,AR,V 2,7S1SCTO8WW ,1,$255 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123566,AR,V 2,SAASPCMS01 ,150,"$3,022 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 7,4L41F30091 ,1,$126 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,5WS0X58672 ,2,$120 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 4,7S0XCTO5WW ,1,$118 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,5MS1Q52207 ,2,$500 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S05CTOLWW ,1,$217 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S05CTONWW ,1,"$1,018 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S1SCTO5WW ,3,"$2,811 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123608,AR,V 2,7S1SCTOAWW ,1,"$1,116 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 4,5641PX3 ,1,$49 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 4,7S0XCTO5WW ,4,$393 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,7S1SCTO5WW ,4,"$3,733 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,7S1SCTOAWW ,2,$525 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 5,123501,AR,V 2,SAASPCMS01 ,635,"$7,223 "
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123631,A,V 2,SAASPCMS01 ,25,$208 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123477,A,V 4,5WS1C40285 ,5,$291 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123477,A,V 6,4L41P74647 ,1,$187 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 4,5WS1C40282 ,1,$49 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 2,5MS1H14180 ,1,$78 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 2,5MS1Q52207 ,1,$235 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 2,5MS1Q52208 ,1,$150 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123541,A,V 2,SAASPCMS01 ,-4,($3)
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123492,B,V 4,7S0XCTO5WW ,1,$98 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123492,B,V 2,7S1SCTO5WW ,1,$976 
FY26'Q2,9/22/2025 0:00,25-Sep,SMB,SM 6,123492,B,V 2,7S1SCTO8WW ,1,$982 
